,c_id,age,gender,nationality
33279,33280,49,Male,celtic_english
33280,33281,47,Male,celtic_english
33281,33282,37,Female,celtic_english
33282,33283,37,Female,celtic_english
33283,33284,37,Female,celtic_english
33284,33285,37,Female,celtic_english
33285,33286,52,Male,celtic_english
33286,33287,52,Male,celtic_english
33287,33288,52,Male,celtic_english
33288,33289,41,Male,east_asian
33289,33290,64,Male,celtic_english
33290,33291,64,Male,celtic_english
33291,33292,64,Male,celtic_english
33292,33293,64,Male,celtic_english
33293,33294,39,Male,celtic_english
33294,33295,39,Male,celtic_english
33295,33296,45,Male,celtic_english
33296,33297,45,Male,celtic_english
33297,33298,45,Male,celtic_english
33298,33299,45,Male,celtic_english
33299,33300,45,Male,celtic_english
33300,33301,45,Male,celtic_english
33301,33302,45,Male,celtic_english
33302,33303,45,Male,celtic_english
33303,33304,45,Male,celtic_english
33304,33305,45,Male,celtic_english
33305,33306,45,Male,celtic_english
33306,33307,45,Male,celtic_english
33307,33308,45,Male,celtic_english
33308,33309,45,Male,celtic_english
33309,33310,34,Male,south_asian
33310,33311,51,Male,celtic_english
33311,33312,51,Male,celtic_english
33312,33313,51,Male,celtic_english
33313,33314,51,Male,celtic_english
33314,33315,51,Male,celtic_english
33315,33316,51,Male,celtic_english
33316,33317,51,Male,celtic_english
33317,33318,34,Female,east_asian
33318,33319,34,Female,east_asian
33319,33320,34,Female,east_asian
33320,33321,34,Female,east_asian
33321,33322,34,Female,east_asian
33322,33323,37,Male,south_asian
33323,33324,37,Male,south_asian
33324,33325,37,Male,south_asian
33325,33326,46,Male,celtic_english
33326,33327,49,Male,celtic_english
33327,33328,49,Male,south_asian
33328,33329,49,Male,south_asian
33329,33330,27,Male,south_asian
33330,33331,27,Male,south_asian
33331,33332,27,Male,south_asian
33332,33333,27,Male,south_asian
33333,33334,27,Male,south_asian
33334,33335,27,Male,south_asian
33335,33336,27,Male,south_asian
33336,33337,27,Male,south_asian
33337,33338,27,Male,south_asian
33338,33339,27,Male,south_asian
33339,33340,26,Male,muslim
33340,33341,26,Male,muslim
33341,33342,57,Male,celtic_english
33342,33343,57,Male,celtic_english
33343,33344,57,Male,celtic_english
33344,33345,57,Male,celtic_english
33345,33346,36,Female,hispanic
33346,33347,36,Female,hispanic
33347,33348,36,Female,hispanic
33348,33349,36,Female,hispanic
33349,33350,36,Female,hispanic
33350,33351,40,Male,celtic_english
33351,33352,40,Male,celtic_english
33352,33353,40,Male,celtic_english
33353,33354,40,Male,celtic_english
33354,33355,40,Male,celtic_english
33355,33356,40,Male,celtic_english
33356,33357,40,Male,celtic_english
33357,33358,40,Male,celtic_english
33358,33359,40,Male,celtic_english
33359,33360,44,Male,hispanic
33360,33361,44,Male,hispanic
33361,33362,44,Male,hispanic
33362,33363,44,Male,hispanic
33363,33364,44,Male,hispanic
33364,33365,44,Male,hispanic
33365,33366,44,Male,hispanic
33366,33367,44,Male,hispanic
33367,33368,44,Male,hispanic
33368,33369,41,Male,celtic_english
33369,33370,41,Male,celtic_english
33370,33371,41,Male,celtic_english
33371,33372,41,Male,celtic_english
33372,33373,41,Male,celtic_english
33373,33374,41,Male,celtic_english
33374,33375,41,Male,celtic_english
33375,33376,55,Male,celtic_english
33376,33377,55,Male,celtic_english
33377,33378,55,Male,celtic_english
33378,33379,64,Male,celtic_english
33379,33380,64,Male,celtic_english
33380,33381,64,Male,celtic_english
33381,33382,64,Male,celtic_english
33382,33383,64,Male,celtic_english
33383,33384,64,Male,celtic_english
33384,33385,26,Male,celtic_english
33385,33386,26,Male,celtic_english
33386,33387,26,Male,celtic_english
33387,33388,26,Male,celtic_english
33388,33389,26,Male,celtic_english
33389,33390,26,Male,celtic_english
33390,33391,42,Male,celtic_english
33391,33392,42,Male,celtic_english
33392,33393,42,Male,celtic_english
33393,33394,42,Male,celtic_english
33394,33395,42,Male,celtic_english
33395,33396,42,Male,celtic_english
33396,33397,42,Male,celtic_english
33397,33398,41,Male,celtic_english
33398,33399,41,Male,celtic_english
33399,33400,44,Male,celtic_english
33400,33401,44,Male,celtic_english
33401,33402,44,Male,celtic_english
33402,33403,44,Male,celtic_english
33403,33404,35,Female,south_asian
33404,33405,35,Female,south_asian
33405,33406,35,Female,south_asian
33406,33407,40,Male,south_asian
33407,33408,40,Male,south_asian
33408,33409,40,Male,south_asian
33409,33410,40,Male,south_asian
33410,33411,40,Male,south_asian
33411,33412,40,Male,south_asian
33412,33413,40,Male,south_asian
33413,33414,40,Male,south_asian
33414,33415,39,Female,celtic_english
33415,33416,39,Female,celtic_english
33416,33417,39,Female,celtic_english
33417,33418,39,Female,celtic_english
33418,33419,39,Female,celtic_english
33419,33420,39,Female,celtic_english
33420,33421,39,Female,celtic_english
33421,33422,39,Female,celtic_english
33422,33423,39,Female,celtic_english
33423,33424,39,Female,celtic_english
33424,33425,39,Female,celtic_english
33425,33426,34,Male,east_asian
33426,33427,34,Male,east_asian
33427,33428,26,Male,south_asian
33428,33429,36,Male,east_asian
33429,33430,36,Male,east_asian
33430,33431,36,Male,east_asian
33431,33432,36,Male,east_asian
33432,33433,33,Male,african
33433,33434,33,Male,african
33434,33435,33,Male,african
33435,33436,34,Male,east_asian
33436,33437,34,Male,east_asian
33437,33438,34,Male,east_asian
33438,33439,23,Male,celtic_english
33439,33440,23,Male,celtic_english
33440,33441,23,Male,celtic_english
33441,33442,23,Male,celtic_english
33442,33443,30,Male,south_asian
33443,33444,30,Male,south_asian
33444,33445,30,Male,south_asian
33445,33446,53,Male,european
33446,33447,53,Male,european
33447,33448,38,Male,european
33448,33449,38,Male,european
33449,33450,38,Male,european
33450,33451,63,Male,south_asian
33451,33452,63,Male,south_asian
33452,33453,56,Male,celtic_english
33453,33454,56,Male,celtic_english
33454,33455,56,Male,celtic_english
33455,33456,56,Male,celtic_english
33456,33457,57,Male,celtic_english
33457,33458,57,Male,celtic_english
33458,33459,57,Male,celtic_english
33459,33460,64,Female,celtic_english
33460,33461,64,Female,celtic_english
33461,33462,64,Female,celtic_english
33462,33463,64,Female,celtic_english
33463,33464,37,Male,south_asian
33464,33465,69,Male,celtic_english
33465,33466,69,Male,celtic_english
33466,33467,69,Male,celtic_english
33467,33468,69,Male,celtic_english
33468,33469,69,Male,celtic_english
33469,33470,69,Male,celtic_english
33470,33471,43,Male,european
33471,33472,43,Male,european
33472,33473,47,Male,celtic_english
33473,33474,47,Male,celtic_english
33474,33475,47,Male,celtic_english
33475,33476,47,Male,celtic_english
33476,33477,47,Male,celtic_english
33477,33478,47,Male,celtic_english
33478,33479,23,Female,european
33479,33480,23,Female,european
33480,33481,50,Female,south_asian
33481,33482,50,Female,south_asian
33482,33483,50,Female,south_asian
33483,33484,50,Female,south_asian
33484,33485,50,Female,south_asian
33485,33486,50,Female,south_asian
33486,33487,36,Male,celtic_english
33487,33488,36,Male,celtic_english
33488,33489,36,Male,celtic_english
33489,33490,36,Male,celtic_english
33490,33491,45,Male,european
33491,33492,45,Male,european
33492,33493,45,Male,european
33493,33494,34,Male,east_asian
33494,33495,34,Male,east_asian
33495,33496,34,Male,east_asian
33496,33497,34,Male,east_asian
33497,33498,34,Male,east_asian
33498,33499,34,Male,east_asian
33499,33500,34,Male,east_asian
33500,33501,34,Male,east_asian
33501,33502,34,Male,east_asian
33502,33503,35,Female,celtic_english
33503,33504,35,Female,celtic_english
33504,33505,35,Female,celtic_english
33505,33506,35,Female,celtic_english
33506,33507,35,Female,celtic_english
33507,33508,35,Female,celtic_english
33508,33509,30,Female,east_asian
33509,33510,22,Male,east_asian
33510,33511,22,Male,east_asian
33511,33512,43,Male,south_asian
33512,33513,43,Male,south_asian
33513,33514,43,Male,south_asian
33514,33515,43,Male,south_asian
33515,33516,43,Male,south_asian
33516,33517,43,Male,south_asian
33517,33518,43,Male,south_asian
33518,33519,52,Female,celtic_english
33519,33520,52,Female,celtic_english
33520,33521,52,Female,celtic_english
33521,33522,52,Female,celtic_english
33522,33523,52,Female,celtic_english
33523,33524,52,Female,celtic_english
33524,33525,52,Female,celtic_english
33525,33526,52,Female,celtic_english
33526,33527,52,Female,celtic_english
33527,33528,55,Male,celtic_english
33528,33529,55,Male,celtic_english
33529,33530,55,Male,celtic_english
33530,33531,34,Female,celtic_english
33531,33532,34,Female,celtic_english
33532,33533,34,Female,celtic_english
33533,33534,23,Male,east_asian
33534,33535,23,Male,east_asian
33535,33536,23,Male,east_asian
33536,33537,23,Male,east_asian
33537,33538,49,Male,celtic_english
33538,33539,49,Male,celtic_english
33539,33540,49,Male,celtic_english
33540,33541,49,Male,celtic_english
33541,33542,40,Male,celtic_english
33542,33543,40,Male,celtic_english
33543,33544,63,Male,celtic_english
33544,33545,63,Male,celtic_english
33545,33546,63,Male,celtic_english
33546,33547,63,Male,celtic_english
33547,33548,63,Male,celtic_english
33548,33549,63,Male,celtic_english
33549,33550,49,Male,celtic_english
33550,33551,49,Male,celtic_english
33551,33552,49,Male,celtic_english
33552,33553,32,Male,east_asian
33553,33554,32,Male,east_asian
33554,33555,32,Male,east_asian
33555,33556,32,Male,east_asian
33556,33557,32,Male,east_asian
33557,33558,32,Male,east_asian
33558,33559,28,Male,south_asian
33559,33560,28,Male,south_asian
33560,33561,28,Male,south_asian
33561,33562,34,Male,east_asian
33562,33563,34,Male,east_asian
33563,33564,34,Male,east_asian
33564,33565,47,Male,european
33565,33566,46,Male,south_asian
33566,33567,48,Male,celtic_english
33567,33568,48,Male,celtic_english
33568,33569,48,Male,celtic_english
33569,33570,48,Male,celtic_english
33570,33571,48,Male,celtic_english
33571,33572,48,Male,celtic_english
33572,33573,44,Male,celtic_english
33573,33574,44,Male,celtic_english
33574,33575,44,Male,celtic_english
33575,33576,44,Male,celtic_english
33576,33577,44,Male,celtic_english
33577,33578,44,Male,celtic_english
33578,33579,45,Male,hispanic
33579,33580,59,Male,celtic_english
33580,33581,59,Male,celtic_english
33581,33582,59,Male,celtic_english
33582,33583,59,Male,celtic_english
33583,33584,59,Male,celtic_english
33584,33585,59,Male,celtic_english
33585,33586,33,Male,muslim
33586,33587,33,Male,muslim
33587,33588,26,Female,european
33588,33589,26,Female,european
33589,33590,26,Female,european
33590,33591,26,Female,european
33591,33592,26,Female,european
33592,33593,24,Female,east_asian
33593,33594,24,Female,east_asian
33594,33595,24,Female,east_asian
33595,33596,24,Female,east_asian
33596,33597,26,Male,east_asian
33597,33598,26,Male,east_asian
33598,33599,26,Male,east_asian
33599,33600,26,Male,east_asian
33600,33601,26,Male,east_asian
33601,33602,26,Male,east_asian
33602,33603,26,Male,east_asian
33603,33604,56,Female,celtic_english
33604,33605,56,Female,celtic_english
33605,33606,56,Female,celtic_english
33606,33607,30,Male,south_asian
33607,33608,30,Male,south_asian
33608,33609,40,Male,celtic_english
33609,33610,30,Male,south_asian
33610,33611,30,Male,south_asian
33611,33612,49,Male,hispanic
33612,33613,49,Male,hispanic
33613,33614,49,Male,hispanic
33614,33615,49,Male,hispanic
33615,33616,49,Male,hispanic
33616,33617,49,Male,hispanic
33617,33618,49,Male,hispanic
33618,33619,49,Male,hispanic
33619,33620,49,Male,hispanic
33620,33621,49,Male,hispanic
33621,33622,49,Male,hispanic
33622,33623,40,Male,hispanic
33623,33624,40,Male,hispanic
33624,33625,40,Male,hispanic
33625,33626,34,Male,east_asian
33626,33627,34,Male,east_asian
33627,33628,34,Male,east_asian
33628,33629,34,Male,east_asian
33629,33630,34,Male,east_asian
33630,33631,34,Male,east_asian
33631,33632,34,Male,east_asian
33632,33633,47,Male,european
33633,33634,47,Male,european
33634,33635,47,Male,european
33635,33636,47,Male,european
33636,33637,47,Male,european
33637,33638,47,Male,european
33638,33639,48,Female,hispanic
33639,33640,48,Female,hispanic
33640,33641,48,Female,hispanic
33641,33642,48,Female,hispanic
33642,33643,48,Female,hispanic
33643,33644,44,Female,european
33644,33645,44,Female,european
33645,33646,44,Female,european
33646,33647,44,Female,european
33647,33648,44,Female,european
33648,33649,57,Male,celtic_english
33649,33650,57,Male,celtic_english
33650,33651,57,Male,celtic_english
33651,33652,38,Male,east_asian
33652,33653,38,Male,east_asian
33653,33654,43,Male,greek
33654,33655,60,Male,celtic_english
33655,33656,60,Male,celtic_english
33656,33657,60,Male,celtic_english
33657,33658,60,Male,celtic_english
33658,33659,60,Male,celtic_english
33659,33660,60,Male,celtic_english
33660,33661,60,Male,celtic_english
33661,33662,60,Male,celtic_english
33662,33663,60,Male,celtic_english
33663,33664,60,Male,celtic_english
33664,33665,60,Male,celtic_english
33665,33666,23,Male,east_asian
33666,33667,23,Male,east_asian
33667,33668,23,Male,east_asian
33668,33669,23,Male,east_asian
33669,33670,23,Male,east_asian
33670,33671,48,Male,hispanic
33671,33672,48,Male,hispanic
33672,33673,48,Male,hispanic
33673,33674,48,Male,hispanic
33674,33675,48,Male,hispanic
33675,33676,48,Male,hispanic
33676,33677,48,Male,hispanic
33677,33678,60,Male,celtic_english
33678,33679,60,Male,celtic_english
33679,33680,52,Male,european
33680,33681,52,Male,european
33681,33682,52,Male,european
33682,33683,52,Male,european
33683,33684,52,Male,european
33684,33685,54,Male,hispanic
33685,33686,54,Male,hispanic
33686,33687,54,Male,hispanic
33687,33688,38,Male,celtic_english
33688,33689,38,Male,celtic_english
33689,33690,38,Male,celtic_english
33690,33691,38,Male,celtic_english
33691,33692,38,Male,celtic_english
33692,33693,38,Male,celtic_english
33693,33694,31,Female,east_asian
33694,33695,31,Female,east_asian
33695,33696,37,Male,hispanic
33696,33697,37,Male,hispanic
33697,33698,37,Male,hispanic
33698,33699,47,Male,celtic_english
33699,33700,47,Male,celtic_english
33700,33701,47,Male,celtic_english
33701,33702,47,Male,celtic_english
33702,33703,47,Male,celtic_english
33703,33704,47,Male,celtic_english
33704,33705,47,Male,celtic_english
33705,33706,40,Male,south_asian
33706,33707,40,Male,south_asian
33707,33708,40,Male,south_asian
33708,33709,40,Male,south_asian
33709,33710,24,Female,east_asian
33710,33711,24,Female,east_asian
33711,33712,24,Female,east_asian
33712,33713,24,Female,east_asian
33713,33714,24,Female,east_asian
33714,33715,24,Female,east_asian
33715,33716,24,Female,east_asian
33716,33717,40,Male,celtic_english
33717,33718,40,Male,celtic_english
33718,33719,58,Male,celtic_english
33719,33720,58,Male,celtic_english
33720,33721,58,Male,celtic_english
33721,33722,53,Male,hispanic
33722,33723,53,Male,hispanic
33723,33724,46,Male,hispanic
33724,33725,46,Male,hispanic
33725,33726,37,Male,hispanic
33726,33727,46,Male,east_asian
33727,33728,46,Male,east_asian
33728,33729,46,Male,east_asian
33729,33730,68,Female,celtic_english
33730,33731,68,Female,celtic_english
33731,33732,68,Female,celtic_english
33732,33733,68,Female,celtic_english
33733,33734,68,Female,celtic_english
33734,33735,68,Female,celtic_english
33735,33736,58,Male,celtic_english
33736,33737,58,Male,celtic_english
33737,33738,58,Male,celtic_english
33738,33739,58,Male,celtic_english
33739,33740,58,Male,celtic_english
33740,33741,58,Male,celtic_english
33741,33742,58,Male,celtic_english
33742,33743,58,Male,celtic_english
33743,33744,58,Male,celtic_english
33744,33745,58,Male,celtic_english
33745,33746,58,Male,celtic_english
33746,33747,58,Male,celtic_english
33747,33748,46,Male,hispanic
33748,33749,46,Male,hispanic
33749,33750,47,Male,celtic_english
33750,33751,47,Male,celtic_english
33751,33752,47,Female,nordic
33752,33753,47,Female,nordic
33753,33754,42,Male,celtic_english
33754,33755,42,Male,celtic_english
33755,33756,42,Male,celtic_english
33756,33757,42,Male,celtic_english
33757,33758,44,Male,hispanic
33758,33759,44,Male,hispanic
33759,33760,44,Male,hispanic
33760,33761,44,Male,hispanic
33761,33762,48,Male,celtic_english
33762,33763,48,Male,celtic_english
33763,33764,48,Male,celtic_english
33764,33765,48,Male,celtic_english
33765,33766,48,Male,celtic_english
33766,33767,57,Male,european
33767,33768,57,Male,european
33768,33769,57,Male,european
33769,33770,58,Male,south_asian
33770,33771,58,Male,south_asian
33771,33772,58,Male,south_asian
33772,33773,40,Male,east_asian
33773,33774,40,Male,east_asian
33774,33775,40,Male,east_asian
33775,33776,40,Male,east_asian
33776,33777,40,Male,east_asian
33777,33778,47,Male,celtic_english
33778,33779,47,Male,celtic_english
33779,33780,47,Male,celtic_english
33780,33781,47,Male,celtic_english
33781,33782,47,Male,south_asian
33782,33783,47,Male,south_asian
33783,33784,37,Male,south_asian
33784,33785,37,Male,south_asian
33785,33786,37,Male,south_asian
33786,33787,37,Male,south_asian
33787,33788,37,Male,south_asian
33788,33789,44,Male,celtic_english
33789,33790,44,Male,celtic_english
33790,33791,44,Male,celtic_english
33791,33792,29,Male,celtic_english
33792,33793,29,Male,celtic_english
33793,33794,29,Male,celtic_english
33794,33795,41,Male,nordic
33795,33796,41,Male,nordic
33796,33797,41,Male,nordic
33797,33798,28,Male,east_asian
33798,33799,55,Female,muslim
33799,33800,27,Male,south_asian
33800,33801,27,Male,south_asian
33801,33802,27,Male,south_asian
33802,33803,27,Male,south_asian
33803,33804,27,Male,south_asian
33804,33805,27,Male,south_asian
33805,33806,27,Male,south_asian
33806,33807,27,Male,south_asian
33807,33808,27,Male,south_asian
33808,33809,27,Male,south_asian
33809,33810,27,Male,south_asian
33810,33811,27,Male,south_asian
33811,33812,43,Female,european
33812,33813,43,Female,european
33813,33814,41,Male,celtic_english
33814,33815,41,Male,celtic_english
33815,33816,41,Male,celtic_english
33816,33817,41,Male,celtic_english
33817,33818,41,Male,celtic_english
33818,33819,41,Male,celtic_english
33819,33820,52,Male,european
33820,33821,40,Male,european
33821,33822,52,Male,european
33822,33823,40,Male,european
33823,33824,52,Male,european
33824,33825,40,Male,european
33825,33826,52,Male,european
33826,33827,40,Male,european
33827,33828,51,Male,hispanic
33828,33829,51,Male,hispanic
33829,33830,33,Male,muslim
33830,33831,33,Male,muslim
33831,33832,33,Male,muslim
33832,33833,33,Male,muslim
33833,33834,46,Female,celtic_english
33834,33835,46,Female,celtic_english
33835,33836,46,Female,celtic_english
33836,33837,30,Male,celtic_english
33837,33838,64,Male,celtic_english
33838,33839,30,Male,celtic_english
33839,33840,64,Male,celtic_english
33840,33841,30,Male,celtic_english
33841,33842,64,Male,celtic_english
33842,33843,30,Male,celtic_english
33843,33844,64,Male,celtic_english
33844,33845,30,Male,celtic_english
33845,33846,64,Male,celtic_english
33846,33847,30,Male,celtic_english
33847,33848,64,Male,celtic_english
33848,33849,30,Male,celtic_english
33849,33850,64,Male,celtic_english
33850,33851,30,Male,celtic_english
33851,33852,64,Male,celtic_english
33852,33853,30,Male,celtic_english
33853,33854,64,Male,celtic_english
33854,33855,30,Male,celtic_english
33855,33856,64,Male,celtic_english
33856,33857,30,Male,celtic_english
33857,33858,64,Male,celtic_english
33858,33859,30,Male,celtic_english
33859,33860,64,Male,celtic_english
33860,33861,30,Male,celtic_english
33861,33862,64,Male,celtic_english
33862,33863,30,Male,celtic_english
33863,33864,64,Male,celtic_english
33864,33865,42,Female,celtic_english
33865,33866,42,Female,celtic_english
33866,33867,42,Female,celtic_english
33867,33868,53,Male,celtic_english
33868,33869,53,Male,celtic_english
33869,33870,53,Male,celtic_english
33870,33871,53,Male,celtic_english
33871,33872,53,Male,celtic_english
33872,33873,43,Male,european
33873,33874,43,Male,european
33874,33875,43,Male,european
33875,33876,43,Male,european
33876,33877,43,Male,european
33877,33878,43,Male,european
33878,33879,58,Male,celtic_english
33879,33880,58,Male,celtic_english
33880,33881,58,Male,celtic_english
33881,33882,58,Male,celtic_english
33882,33883,58,Male,celtic_english
33883,33884,32,Male,hispanic
33884,33885,32,Male,hispanic
33885,33886,58,Male,celtic_english
33886,33887,58,Male,celtic_english
33887,33888,58,Male,celtic_english
33888,33889,58,Male,celtic_english
33889,33890,58,Male,celtic_english
33890,33891,58,Male,celtic_english
33891,33892,58,Male,celtic_english
33892,33893,58,Male,celtic_english
33893,33894,58,Male,celtic_english
33894,33895,44,Male,european
33895,33896,44,Male,european
33896,33897,44,Male,european
33897,33898,51,Male,celtic_english
33898,33899,51,Male,celtic_english
33899,33900,51,Male,celtic_english
33900,33901,42,Female,south_asian
33901,33902,42,Female,south_asian
33902,33903,42,Female,south_asian
33903,33904,42,Female,south_asian
33904,33905,42,Female,south_asian
33905,33906,42,Female,south_asian
33906,33907,42,Female,south_asian
33907,33908,59,Male,celtic_english
33908,33909,59,Male,celtic_english
33909,33910,59,Male,celtic_english
33910,33911,59,Male,celtic_english
33911,33912,53,Male,celtic_english
33912,33913,41,Female,muslim
33913,33914,41,Female,muslim
33914,33915,41,Female,muslim
33915,33916,41,Female,muslim
33916,33917,55,Male,european
33917,33918,51,Female,celtic_english
33918,33919,51,Female,celtic_english
33919,33920,51,Female,celtic_english
33920,33921,51,Female,celtic_english
33921,33922,51,Female,celtic_english
33922,33923,48,Female,celtic_english
33923,33924,48,Female,celtic_english
33924,33925,48,Female,celtic_english
33925,33926,48,Female,celtic_english
33926,33927,48,Female,celtic_english
33927,33928,48,Female,celtic_english
33928,33929,48,Female,celtic_english
33929,33930,48,Female,celtic_english
33930,33931,48,Female,celtic_english
33931,33932,48,Female,celtic_english
33932,33933,48,Female,celtic_english
33933,33934,39,Male,hispanic
33934,33935,33,Female,european
33935,33936,33,Female,european
33936,33937,33,Female,european
33937,33938,49,Female,hispanic
33938,33939,49,Female,hispanic
33939,33940,49,Female,hispanic
33940,33941,49,Female,hispanic
33941,33942,49,Female,hispanic
33942,33943,49,Female,hispanic
33943,33944,49,Female,hispanic
33944,33945,57,Female,celtic_english
33945,33946,56,Female,celtic_english
33946,33947,57,Female,celtic_english
33947,33948,56,Female,celtic_english
33948,33949,57,Female,celtic_english
33949,33950,56,Female,celtic_english
33950,33951,57,Female,celtic_english
33951,33952,56,Female,celtic_english
33952,33953,57,Female,celtic_english
33953,33954,56,Female,celtic_english
33954,33955,57,Female,celtic_english
33955,33956,56,Female,celtic_english
33956,33957,57,Female,celtic_english
33957,33958,56,Female,celtic_english
33958,33959,57,Female,celtic_english
33959,33960,56,Female,celtic_english
33960,33961,57,Female,celtic_english
33961,33962,56,Female,celtic_english
33962,33963,57,Female,celtic_english
33963,33964,56,Female,celtic_english
33964,33965,57,Female,celtic_english
33965,33966,56,Female,celtic_english
33966,33967,57,Female,celtic_english
33967,33968,56,Female,celtic_english
33968,33969,57,Female,celtic_english
33969,33970,56,Female,celtic_english
33970,33971,57,Female,celtic_english
33971,33972,56,Female,celtic_english
33972,33973,57,Female,celtic_english
33973,33974,56,Female,celtic_english
33974,33975,57,Female,celtic_english
33975,33976,56,Female,celtic_english
33976,33977,57,Female,celtic_english
33977,33978,56,Female,celtic_english
33978,33979,57,Female,celtic_english
33979,33980,56,Female,celtic_english
33980,33981,57,Female,celtic_english
33981,33982,56,Female,celtic_english
33982,33983,57,Female,celtic_english
33983,33984,56,Female,celtic_english
33984,33985,57,Female,celtic_english
33985,33986,56,Female,celtic_english
33986,33987,57,Female,celtic_english
33987,33988,56,Female,celtic_english
33988,33989,57,Female,celtic_english
33989,33990,56,Female,celtic_english
33990,33991,57,Female,celtic_english
33991,33992,56,Female,celtic_english
33992,33993,57,Female,celtic_english
33993,33994,56,Female,celtic_english
33994,33995,57,Female,celtic_english
33995,33996,56,Female,celtic_english
33996,33997,57,Female,celtic_english
33997,33998,56,Female,celtic_english
33998,33999,57,Female,celtic_english
33999,34000,56,Female,celtic_english
34000,34001,57,Female,celtic_english
34001,34002,56,Female,celtic_english
34002,34003,57,Female,celtic_english
34003,34004,56,Female,celtic_english
34004,34005,57,Female,celtic_english
34005,34006,56,Female,celtic_english
34006,34007,57,Female,celtic_english
34007,34008,56,Female,celtic_english
34008,34009,56,Female,hispanic
34009,34010,56,Female,hispanic
34010,34011,56,Female,hispanic
34011,34012,56,Female,hispanic
34012,34013,56,Female,hispanic
34013,34014,43,Male,hispanic
34014,34015,43,Male,hispanic
34015,34016,43,Male,hispanic
34016,34017,41,Female,celtic_english
34017,34018,41,Female,celtic_english
34018,34019,41,Female,celtic_english
34019,34020,41,Female,celtic_english
34020,34021,36,Male,european
34021,34022,36,Male,european
34022,34023,39,Male,celtic_english
34023,34024,39,Male,celtic_english
34024,34025,39,Male,celtic_english
34025,34026,39,Male,celtic_english
34026,34027,39,Male,celtic_english
34027,34028,39,Male,celtic_english
34028,34029,59,Male,celtic_english
34029,34030,59,Male,celtic_english
34030,34031,59,Male,celtic_english
34031,34032,59,Male,celtic_english
34032,34033,59,Male,celtic_english
34033,34034,59,Male,celtic_english
34034,34035,59,Male,celtic_english
34035,34036,46,Male,european
34036,34037,46,Male,european
34037,34038,46,Male,european
34038,34039,46,Male,european
34039,34040,46,Male,european
34040,34041,23,Male,south_asian
34041,34042,23,Male,south_asian
34042,34043,23,Male,south_asian
34043,34044,23,Male,south_asian
34044,34045,23,Male,south_asian
34045,34046,23,Male,south_asian
34046,34047,23,Male,south_asian
34047,34048,23,Male,south_asian
34048,34049,54,Male,european
34049,34050,54,Male,european
34050,34051,54,Male,european
34051,34052,54,Male,european
34052,34053,54,Male,european
34053,34054,54,Male,european
34054,34055,54,Male,european
34055,34056,45,Male,hispanic
34056,34057,45,Male,hispanic
34057,34058,45,Male,hispanic
34058,34059,45,Male,hispanic
34059,34060,60,Male,european
34060,34061,60,Male,european
34061,34062,60,Male,european
34062,34063,60,Male,european
34063,34064,60,Male,european
34064,34065,60,Male,european
34065,34066,60,Male,european
34066,34067,33,Male,south_asian
34067,34068,29,Male,south_asian
34068,34069,46,Male,european
34069,34070,37,Male,european
34070,34071,37,Male,european
34071,34072,37,Male,european
34072,34073,37,Male,european
34073,34074,37,Male,european
34074,34075,37,Male,european
34075,34076,52,Male,celtic_english
34076,34077,57,Male,celtic_english
34077,34078,57,Male,celtic_english
34078,34079,57,Male,celtic_english
34079,34080,57,Male,celtic_english
34080,34081,57,Male,celtic_english
34081,34082,57,Male,celtic_english
34082,34083,44,Male,hispanic
34083,34084,44,Male,hispanic
34084,34085,44,Male,hispanic
34085,34086,44,Male,hispanic
34086,34087,44,Male,hispanic
34087,34088,44,Male,hispanic
34088,34089,44,Male,hispanic
34089,34090,51,Female,celtic_english
34090,34091,51,Female,celtic_english
34091,34092,51,Female,celtic_english
34092,34093,51,Female,celtic_english
34093,34094,51,Female,celtic_english
34094,34095,51,Female,celtic_english
34095,34096,51,Female,celtic_english
34096,34097,51,Female,celtic_english
34097,34098,18,Male,hispanic
34098,34099,18,Male,hispanic
34099,34100,18,Male,hispanic
34100,34101,43,Female,hispanic
34101,34102,43,Female,hispanic
34102,34103,43,Female,hispanic
34103,34104,43,Female,hispanic
34104,34105,43,Female,hispanic
34105,34106,43,Female,hispanic
34106,34107,43,Female,hispanic
34107,34108,43,Female,hispanic
34108,34109,43,Female,hispanic
34109,34110,46,Female,european
34110,34111,48,Female,european
34111,34112,48,Female,european
34112,34113,48,Female,european
34113,34114,46,Male,south_asian
34114,34115,46,Male,south_asian
34115,34116,46,Male,south_asian
34116,34117,60,Male,celtic_english
34117,34118,60,Male,celtic_english
34118,34119,60,Male,celtic_english
34119,34120,60,Male,celtic_english
34120,34121,60,Male,celtic_english
34121,34122,60,Male,celtic_english
34122,34123,39,Male,celtic_english
34123,34124,39,Male,celtic_english
34124,34125,53,Male,celtic_english
34125,34126,54,Male,european
34126,34127,54,Male,european
34127,34128,54,Male,european
34128,34129,54,Male,european
34129,34130,54,Male,european
34130,34131,54,Male,european
34131,34132,54,Male,european
34132,34133,33,Male,hispanic
34133,34134,33,Male,hispanic
34134,34135,48,Male,celtic_english
34135,34136,48,Male,celtic_english
34136,34137,48,Male,celtic_english
34137,34138,33,Female,east_asian
34138,34139,33,Female,east_asian
34139,34140,31,Male,muslim
34140,34141,31,Male,muslim
34141,34142,42,Male,east_asian
34142,34143,42,Male,east_asian
34143,34144,42,Male,east_asian
34144,34145,42,Male,east_asian
